id,code,name
partner_occupation605,32791,FABRICACIÓN DE PRODUCTOS ABRASIVOS
partner_occupation606,32799,FABRICACIÓN DE OTROS PRODUCTOS A BASE DE MINERALES NO METÁLICOS
partner_occupation607,33111,INDUSTRIA BÁSICA DEL HIERRO Y DEL ACERO
partner_occupation608,33121,FABRICACIÓN DE TUBOS Y POSTES DE HIERRO Y ACERO DE MATERIAL COMPRADO
partner_occupation609,33122,FABRICACIÓN DE OTROS PRODUCTOS DE HIERRO Y ACERO DE MATERIAL COMPRADO
partner_occupation610,33131,INDUSTRIA DEL ALUMINIO
partner_occupation611,33141,REFINACIÓN DE COBRE Y DE OTROS METALES NO FERROSOS
partner_occupation612,33142,LAMINACIÓN SECUNDARIA DE COBRE
partner_occupation613,33149,LAMINACIÓN SECUNDARIA DE OTROS METALES NO FERROSOS
partner_occupation614,33151,MOLDEO POR FUNDICIÓN DE PIEZAS DE HIERRO Y ACERO
partner_occupation615,33152,MOLDEO POR FUNDICIÓN DE PIEZAS METÁLICAS NO FERROSAS
partner_occupation616,33211,FABRICACIÓN DE PRODUCTOS METÁLICOS FORJADOS Y TROQUELADOS
partner_occupation617,33221,FABRICACIÓN DE HERRAMIENTAS DE MANO SIN MOTOR Y UTENSILIOS DE COCINA METÁLICOS
partner_occupation618,33231,FABRICACIÓN DE ESTRUCTURAS METÁLICAS
partner_occupation619,33232,FABRICACIÓN DE PRODUCTOS DE HERRERÍA
partner_occupation620,33241,FABRICACIÓN DE CALDERAS INDUSTRIALES
partner_occupation621,33242,FABRICACIÓN DE TANQUES METÁLICOS DE CALIBRE GRUESO
partner_occupation622,33243,FABRICACIÓN DE ENVASES METÁLICOS DE CALIBRE LIGERO
partner_occupation623,33251,FABRICACIÓN DE HERRAJES Y CERRADURAS
partner_occupation624,33261,"FABRICACIÓN DE ALAMBRE, PRODUCTOS DE ALAMBRE Y RESORTES"
partner_occupation625,33271,MAQUINADO DE PIEZAS METÁLICAS PARA MAQUINARIA Y EQUIPO EN GENERAL
partner_occupation626,33272,"FABRICACIÓN DE TORNILLOS, TUERCAS, REMACHES Y SIMILARES"
partner_occupation627,33281,RECUBRIMIENTOS Y TERMINADOS METÁLICOS
partner_occupation628,33291,FABRICACIÓN DE VÁLVULAS METÁLICAS
partner_occupation629,33299,FABRICACIÓN DE OTROS PRODUCTOS METÁLICOS
partner_occupation630,33311,FABRICACIÓN DE MAQUINARIA Y EQUIPO AGROPECUARIO
partner_occupation631,33312,FABRICACIÓN DE MAQUINARIA Y EQUIPO PARA LA CONSTRUCCIÓN
partner_occupation632,33313,FABRICACIÓN DE MAQUINARIA Y EQUIPO PARA LA INDUSTRIA EXTRACTIVA
partner_occupation633,33321,FABRICACIÓN DE MAQUINARIA Y EQUIPO PARA LA INDUSTRIA DE LA MADERA
partner_occupation634,33322,FABRICACIÓN DE MAQUINARIA Y EQUIPO PARA LA INDUSTRIA DEL HULE Y DEL PLÁSTICO
partner_occupation635,33329,FABRICACIÓN DE MAQUINARIA Y EQUIPO PARA OTRAS INDUSTRIAS MANUFACTURERAS
partner_occupation636,33331,FABRICACIÓN DE MAQUINARIA Y EQUIPO PARA EL COMERCIO Y LOS SERVICIOS
partner_occupation637,33341,"FABRICACIÓN DE SISTEMAS DE AIRE ACONDICIONADO, CALEFACCIÓN Y DE REFRIGERACIÓN INDUSTRIAL Y COMERCIAL"
partner_occupation638,33351,FABRICACIÓN DE MAQUINARIA Y EQUIPO PARA LA INDUSTRIA METALMECÁNICA
partner_occupation639,33361,"FABRICACIÓN DE MOTORES DE COMBUSTIÓN INTERNA, TURBINAS Y TRANSMISIONES"
partner_occupation640,33391,FABRICACIÓN DE BOMBAS Y SISTEMAS DE BOMBEO
partner_occupation641,33392,FABRICACIÓN DE MAQUINARIA Y EQUIPO PARA LEVANTAR Y TRASLADAR
partner_occupation642,33399,FABRICACIÓN DE OTRA MAQUINARIA Y EQUIPO PARA LA INDUSTRIA EN GENERAL
partner_occupation643,33411,FABRICACIÓN DE COMPUTADORAS Y EQUIPO PERIFÉRICO
partner_occupation644,33421,FABRICACIÓN DE APARATOS TELEFÓNICOS
partner_occupation645,33422,"FABRICACIÓN DE EQUIPO DE TRANSMISIÓN Y RECEPCIÓN DE SEÑALES DE RADIO, TELEVISIÓN Y CABLE"
partner_occupation646,33429,FABRICACIÓN DE OTROS EQUIPOS DE COMUNICACIÓN
partner_occupation647,33431,FABRICACIÓN DE EQUIPO DE AUDIO Y DE VIDEO
partner_occupation648,33441,FABRICACIÓN DE COMPONENTES ELECTRÓNICOS
partner_occupation649,33451,"FABRICACIÓN DE INSTRUMENTOS DE NAVEGACIÓN, MEDICIÓN, MÉDICOS Y DE CONTROL"
partner_occupation650,33461,FABRICACIÓN Y REPRODUCCIÓN DE MEDIOS MAGNÉTICOS Y ÓPTICOS
partner_occupation651,33511,FABRICACIÓN DE FOCOS
partner_occupation652,33512,FABRICACIÓN DE LÁMPARAS ORNAMENTALES
partner_occupation653,33521,FABRICACIÓN DE ENSERES ELECTRODOMÉSTICOS MENORES
partner_occupation654,33522,FABRICACIÓN DE APARATOS DE LÍNEA BLANCA
partner_occupation655,33531,FABRICACIÓN DE EQUIPO DE GENERACIÓN Y DISTRIBUCIÓN DE ENERGÍA ELÉCTRICA
partner_occupation656,33591,FABRICACIÓN DE ACUMULADORES Y PILAS
partner_occupation657,33592,FABRICACIÓN DE CABLES DE CONDUCCIÓN ELÉCTRICA
partner_occupation658,33593,"FABRICACIÓN DE ENCHUFES, CONTACTOS, FUSIBLES Y OTROS ACCESORIOS PARA INSTALACIONES ELÉCTRICAS"
partner_occupation659,33599,FABRICACIÓN DE OTROS PRODUCTOS ELÉCTRICOS
partner_occupation660,33611,FABRICACIÓN DE AUTOMÓVILES Y CAMIONETAS
partner_occupation661,33612,FABRICACIÓN DE CAMIONES Y TRACTOCAMIONES
partner_occupation662,33621,FABRICACIÓN DE CARROCERÍAS Y REMOLQUES
partner_occupation663,33631,FABRICACIÓN DE MOTORES DE GASOLINA Y SUS PARTES PARA VEHÍCULOS AUTOMOTRICES
partner_occupation664,33632,FABRICACIÓN DE EQUIPO ELÉCTRICO Y ELECTRÓNICO PARA VEHÍCULOS AUTOMOTORES
partner_occupation665,33633,FABRICACIÓN DE PARTES DE SISTEMAS DE DIRECCIÓN Y DE SUSPENSIÓN PARA VEHÍCULOS AUTOMOTRICES
partner_occupation666,33634,FABRICACIÓN DE PARTES DE SISTEMAS DE FRENOS PARA VEHÍCULOS AUTOMOTRICES
partner_occupation667,33635,FABRICACIÓN DE PARTES DE SISTEMAS DE TRANSMISIÓN
partner_occupation668,33636,FABRICACIÓN DE ASIENTOS PARA VEHÍCULOS AUTOMOTORES
partner_occupation669,33637,FABRICACIÓN DE PIEZAS METÁLICAS TROQUELADAS PARA VEHÍCULOS AUTOMOTRICES
partner_occupation670,33639,FABRICACIÓN DE OTRAS PARTES PARA VEHÍCULOS AUTOMOTRICES
partner_occupation671,33641,FABRICACIÓN DE EQUIPO AEROESPACIAL
partner_occupation672,33651,FABRICACIÓN DE EQUIPO FERROVIARIO
partner_occupation673,33661,FABRICACIÓN DE EMBARCACIONES
partner_occupation674,33699,FABRICACIÓN DE OTRO EQUIPO DE TRANSPORTE
partner_occupation675,33711,FABRICACIÓN DE COCINAS
partner_occupation676,33712,"FABRICACIÓN DE MUEBLES, EXCEPTO COCINAS Y MUEBLES DE OFICINA Y ESTANTERÍA"
partner_occupation677,33721,FABRICACIÓN DE MUEBLES DE OFICINA Y ESTANTERÍA
partner_occupation678,33791,FABRICACIÓN DE COLCHONES
partner_occupation679,33792,FABRICACIÓN DE PERSIANAS Y CORTINEROS
partner_occupation680,33911,"FABRICACIÓN DE EQUIPO Y MATERIAL PARA USO MÉDICO, DENTAL Y PARA LABORATORIO"
partner_occupation681,33991,METALISTERÍA Y JOYERÍA
partner_occupation682,33992,FABRICACIÓN DE ARTÍCULOS DEPORTIVOS
partner_occupation683,33993,FABRICACIÓN DE JUGUETES
partner_occupation684,33994,"FABRICACIÓN DE ARTÍCULOS Y ACCESORIOS PARA ESCRITURA, PINTURA, DIBUJO Y ACTIVIDADES DE OFICINA"
partner_occupation685,33995,FABRICACIÓN DE ANUNCIOS
partner_occupation686,33999,OTRAS INDUSTRIAS MANUFACTURERAS
partner_occupation687,43111,COMERCIO AL POR MAYOR DE ABARROTES
partner_occupation688,43112,COMERCIO AL POR MAYOR DE CARNES
partner_occupation689,43113,COMERCIO AL POR MAYOR DE FRUTAS Y VERDURAS FRESCAS
partner_occupation690,43114,COMERCIO AL POR MAYOR DE HUEVO
partner_occupation691,43115,"COMERCIO AL POR MAYOR DE SEMILLAS Y GRANOS ALIMENTICIOS, ESPECIAS Y CHILES SECOS"
partner_occupation692,43116,COMERCIO AL POR MAYOR DE LECHE Y OTROS PRODUCTOS LÁCTEOS
partner_occupation693,43117,COMERCIO AL POR MAYOR DE EMBUTIDOS
partner_occupation694,43118,COMERCIO AL POR MAYOR DE DULCES Y MATERIAS PRIMAS PARA REPOSTERÍA
partner_occupation695,43119,COMERCIO AL POR MAYOR DE OTROS ALIMENTOS
partner_occupation696,43121,COMERCIO AL POR MAYOR DE BEBIDAS
partner_occupation697,43122,"COMERCIO AL POR MAYOR DE CIGARROS, PUROS Y TABACO"
partner_occupation698,43211,"COMERCIO AL POR MAYOR DE PRODUCTOS TEXTILES, EXCEPTO ROPA"
partner_occupation699,43212,COMERCIO AL POR MAYOR DE ROPA
partner_occupation700,43213,COMERCIO AL POR MAYOR DE CALZADO
partner_occupation701,43311,COMERCIO AL POR MAYOR DE PRODUCTOS FARMACÉUTICOS
partner_occupation702,43321,COMERCIO AL POR MAYOR DE ARTÍCULOS DE PERFUMERÍA
partner_occupation703,43322,COMERCIO AL POR MAYOR DE ARTÍCULOS DE JOYERÍA Y OTROS ACCESORIOS DE VESTIR
partner_occupation704,43331,"COMERCIO AL POR MAYOR DE DISCOS, JUGUETES Y ARTÍCULOS DEPORTIVOS"
partner_occupation705,43341,COMERCIO AL POR MAYOR DE ARTÍCULOS DE PAPELERÍA
partner_occupation706,43342,COMERCIO AL POR MAYOR DE LIBROS
partner_occupation707,43343,COMERCIO AL POR MAYOR DE REVISTAS Y PERIÓDICOS
partner_occupation708,43351,COMERCIO AL POR MAYOR DE ELECTRODOMÉSTICOS MENORES Y APARATOS DE LÍNEA BLANCA
partner_occupation709,43411,COMERCIO AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS
partner_occupation710,43421,"COMERCIO AL POR MAYOR DE MATERIALES PARA LA CONSTRUCCIÓN, EXCEPTO DE MADERA"
partner_occupation711,43422,COMERCIO AL POR MAYOR DE MATERIAS PRIMAS PARA OTRAS INDUSTRIAS
partner_occupation712,43431,COMERCIO AL POR MAYOR DE MATERIALES DE DESECHO
partner_occupation713,43511,"COMERCIO AL POR MAYOR DE MAQUINARIA Y EQUIPO AGROPECUARIO, FORESTAL Y PARA LA PESCA"
partner_occupation714,43521,COMERCIO AL POR MAYOR DE MAQUINARIA Y EQUIPO PARA LA CONSTRUCCIÓN Y LA MINERÍA
partner_occupation715,43522,COMERCIO AL POR MAYOR DE MAQUINARIA Y EQUIPO PARA LA INDUSTRIA MANUFACTURERA
partner_occupation716,43531,COMERCIO AL POR MAYOR DE MAQUINARIA Y EQUIPO PARA LOS SERVICIOS Y PARA ACTIVIDADES COMERCIALES
partner_occupation717,43541,"COMERCIO AL POR MAYOR DE MAQUINARIA, MOBILIARIO Y EQUIPO DE USO GENERAL"
partner_occupation718,43611,COMERCIO AL POR MAYOR DE CAMIONES
partner_occupation719,43711,INTERMEDIACIÓN AL POR MAYOR
partner_occupation720,43721,COMERCIO AL POR MAYOR POR MEDIOS MASIVOS DE COMUNICACIÓN Y OTROS MEDIOS
partner_occupation721,46111,"COMERCIO AL POR MENOR EN TIENDAS DE ABARROTES, ULTRAMARINOS Y MISCELÁNEAS"
partner_occupation722,46112,COMERCIO AL POR MENOR DE CARNES
partner_occupation723,46113,COMERCIO AL POR MENOR DE FRUTAS Y VERDURAS FRESCAS
partner_occupation724,46114,COMERCIO AL POR MENOR DE HUEVO
partner_occupation725,46115,"COMERCIO AL POR MENOR DE SEMILLAS Y GRANOS ALIMENTICIOS, ESPECIAS Y CHILES SECOS"
partner_occupation726,46116,"COMERCIO AL POR MENOR DE LECHE PROCESADA, OTROS PRODUCTOS LÁCTEOS Y EMBUTIDOS"
partner_occupation727,46117,COMERCIO AL POR MENOR DE DULCES Y MATERIAS PRIMAS PARA REPOSTERÍA
partner_occupation728,46119,COMERCIO AL POR MENOR DE OTROS ALIMENTOS
partner_occupation729,46121,COMERCIO AL POR MENOR DE BEBIDAS
partner_occupation730,46122,"COMERCIO AL POR MENOR DE CIGARROS, PUROS Y TABACO"
partner_occupation731,46211,COMERCIO AL POR MENOR EN TIENDAS DE AUTOSERVICIO
partner_occupation732,46221,COMERCIO AL POR MENOR EN TIENDAS DEPARTAMENTALES
partner_occupation733,46311,"COMERCIO AL POR MENOR DE PRODUCTOS TEXTILES, EXCEPTO ROPA"
partner_occupation734,46321,COMERCIO AL POR MENOR DE ROPA Y ACCESORIOS DE VESTIR
partner_occupation735,46331,COMERCIO AL POR MENOR DE CALZADO
partner_occupation736,46411,COMERCIO AL POR MENOR DE PRODUCTOS FARMACÉUTICOS Y NATURISTAS
partner_occupation737,46412,COMERCIO AL POR MENOR DE LENTES Y APARATOS ORTOPÉDICOS
partner_occupation738,46511,COMERCIO AL POR MENOR DE ARTÍCULOS DE PERFUMERÍA Y JOYERÍA
partner_occupation739,46521,COMERCIO AL POR MENOR DE ARTÍCULOS PARA EL ESPARCIMIENTO
partner_occupation740,46531,"COMERCIO AL POR MENOR DE ARTÍCULOS DE PAPELERÍA, LIBROS Y PERIÓDICOS"
partner_occupation741,46591,"COMERCIO AL POR MENOR DE MASCOTAS, REGALOS, ARTÍCULOS RELIGIOSOS, ARTESANÍAS, ARTÍCULOS EN TIENDAS IMPORTADORAS Y OTROS ARTÍCULOS DE USO PERSONAL"
partner_occupation742,46611,COMERCIO AL POR MENOR DE MUEBLES PARA EL HOGAR Y OTROS ENSERES DOMÉSTICOS
partner_occupation743,46621,"COMERCIO AL POR MENOR DE COMPUTADORAS, TELÉFONOS Y OTROS APARATOS DE COMUNICACIÓN"
partner_occupation744,46631,COMERCIO AL POR MENOR DE ARTÍCULOS PARA LA DECORACIÓN DE INTERIORES
partner_occupation745,46641,COMERCIO AL POR MENOR DE ARTÍCULOS USADOS
partner_occupation746,46711,"COMERCIO AL POR MENOR DE ARTÍCULOS DE FERRETERÍA, TLAPALERÍA Y VIDRIOS"
partner_occupation747,46811,COMERCIO AL POR MENOR DE AUTOMÓVILES Y CAMIONETAS
partner_occupation748,46821,"COMERCIO AL POR MENOR DE PARTES Y REFACCIONES PARA AUTOMÓVILES, CAMIONETAS Y CAMIONES"
partner_occupation749,46831,COMERCIO AL POR MENOR DE MOTOCICLETAS Y OTROS VEHÍCULOS DE MOTOR
partner_occupation750,46841,COMERCIO AL POR MENOR DE COMBUSTIBLES
partner_occupation751,46842,"COMERCIO AL POR MENOR DE ACEITES Y GRASAS LUBRICANTES, ADITIVOS Y SIMILARES"
partner_occupation752,46911,INTERMEDIACIÓN AL POR MENOR
partner_occupation753,46921,COMERCIO AL POR MENOR POR MEDIOS MASIVOS DE COMUNICACIÓN Y OTROS MEDIOS
partner_occupation754,48111,TRANSPORTE AÉREO REGULAR
partner_occupation755,48121,TRANSPORTE AÉREO NO REGULAR
partner_occupation756,48211,TRANSPORTE POR FERROCARRIL
partner_occupation757,48311,TRANSPORTE MARÍTIMO
partner_occupation758,48321,TRANSPORTE POR AGUAS INTERIORES
partner_occupation759,48411,AUTOTRANSPORTE LOCAL DE CARGA GENERAL
partner_occupation760,48412,AUTOTRANSPORTE FORÁNEO DE CARGA GENERAL 
partner_occupation761,48421,SERVICIO DE MUDANZAS
partner_occupation762,48422,"AUTOTRANSPORTE LOCAL DE CARGA ESPECIALIZADO, EXCEPTO MUDANZAS"
partner_occupation763,48423,"AUTOTRANSPORTE FORÁNEO DE CARGA ESPECIALIZADO, EXCEPTO MUDANZAS"
partner_occupation764,48511,TRANSPORTE COLECTIVO DE PASAJEROS URBANO Y SUBURBANO
partner_occupation765,48521,TRANSPORTE DE PASAJEROS INTERURBANO Y RURAL
partner_occupation766,48531,SERVICIO DE TAXIS
partner_occupation767,48532,SERVICIO DE LIMUSINAS
partner_occupation768,48541,TRANSPORTE ESCOLAR Y DE PERSONAL
partner_occupation769,48551,ALQUILER DE AUTOBUSES CON CHOFER
partner_occupation770,48599,OTRO TRANSPORTE TERRESTRE DE PASAJEROS
partner_occupation771,48611,TRANSPORTE DE PETRÓLEO CRUDO POR DUCTOS
partner_occupation772,48621,TRANSPORTE DE GAS NATURAL POR DUCTOS
partner_occupation773,48691,TRANSPORTE POR DUCTOS DE PRODUCTOS REFINADOS DEL PETRÓLEO
partner_occupation774,48699,"TRANSPORTE POR DUCTOS DE OTROS PRODUCTOS, EXCEPTO DE PRODUCTOS REFINADOS DEL PETRÓLEO"
partner_occupation775,48711,TRANSPORTE TURÍSTICO POR TIERRA
partner_occupation776,48721,TRANSPORTE TURÍSTICO POR AGUA
partner_occupation777,48799,OTRO TRANSPORTE TURÍSTICO
partner_occupation778,48811,OPERACIONES AEROPORTUARIAS
partner_occupation779,48819,OTROS SERVICIOS RELACIONADOS CON EL TRANSPORTE AÉREO
partner_occupation780,48821,SERVICIOS RELACIONADOS CON EL TRANSPORTE POR FERROCARRIL
partner_occupation781,48831,ADMINISTRACIÓN DE PUERTOS Y MUELLES
partner_occupation782,48832,SERVICIOS DE CARGA Y DESCARGA PARA EL TRANSPORTE POR AGUA
partner_occupation783,48833,SERVICIOS PARA LA NAVEGACIÓN POR AGUA
partner_occupation784,48839,OTROS SERVICIOS RELACIONADOS CON EL TRANSPORTE POR AGUA
partner_occupation785,48841,REMOLQUE DE VEHÍCULOS DE MOTOR
partner_occupation786,48849,OTROS SERVICIOS RELACIONADOS CON EL TRANSPORTE POR CARRETERA
partner_occupation787,48851,SERVICIOS DE INTERMEDIACIÓN PARA EL TRANSPORTE DE CARGA
partner_occupation788,48899,OTROS SERVICIOS RELACIONADOS CON EL TRANSPORTE
partner_occupation789,49111,SERVICIOS POSTALES
partner_occupation790,49211,SERVICIOS DE MENSAJERÍA Y PAQUETERÍA FORÁNEA
partner_occupation791,49221,SERVICIOS DE MENSAJERÍA Y PAQUETERÍA LOCAL
partner_occupation792,49311,ALMACENAMIENTO GENERAL SIN INSTALACIONES ESPECIALIZADAS
partner_occupation793,49312,ALMACENAMIENTO CON REFRIGERACIÓN
partner_occupation794,49313,ALMACENAMIENTO DE PRODUCTOS AGROPECUARIOS QUE NO REQUIEREN REFRIGERACIÓN
partner_occupation795,49319,OTROS SERVICIOS DE ALMACENAMIENTO CON INSTALACIONES ESPECIALIZADAS
partner_occupation796,51111,"EDICIÓN DE PERIÓDICOS, EXCEPTO A TRAVÉS DE INTERNET"
partner_occupation797,51112,"EDICIÓN DE REVISTAS Y OTRAS PUBLICACIONES PERIÓDICAS, EXCEPTO A TRAVÉS DE INTERNET"
partner_occupation798,51113,"EDICIÓN DE LIBROS, EXCEPTO A TRAVÉS DE INTERNET"
partner_occupation799,51114,"EDICIÓN DE DIRECTORIOS Y DE LISTAS DE CORREO, EXCEPTO A TRAVÉS DE INTERNET"
partner_occupation800,51119,"EDICIÓN DE OTROS MATERIALES, EXCEPTO A TRAVÉS DE INTERNET"
partner_occupation801,51121,"EDICIÓN DE SOFTWARE, EXCEPTO A TRAVÉS DE INTERNET"
partner_occupation802,51211,"PRODUCCIÓN DE PELÍCULAS CINEMATOGRÁFICAS, VIDEOS, PROGRAMAS PARA LA TELEVISIÓN Y OTROS MATERIALES AUDIOVISUALES"
partner_occupation803,51212,"DISTRIBUCIÓN DE PELÍCULAS CINEMATOGRÁFICAS, VIDEOS Y OTROS MATERIALES AUDIOVISUALES"
partner_occupation804,51213,"EXHIBICIÓN DE PELÍCULAS CINEMATOGRÁFICAS, VIDEOS Y OTROS MATERIALES AUDIOVISUALES"
partner_occupation805,51219,SERVICIOS DE POSTPRODUCCIÓN Y OTROS SERVICIOS PARA LA INDUSTRIA FÍLMICA Y DEL VIDEO
partner_occupation806,51221,PRODUCTORAS DISCOGRÁFICAS
partner_occupation807,51222,PRODUCCIÓN Y DISTRIBUCIÓN DE DISCOS Y CINTAS MAGNETOFÓNICAS
partner_occupation808,51223,EDITORAS DE MÚSICA
partner_occupation809,51224,GRABACIÓN DE DISCOS Y CINTAS MAGNETOFÓNICAS
partner_occupation810,51229,OTROS SERVICIOS DE GRABACIÓN DEL SONIDO
partner_occupation811,51511,"TRANSMISIÓN DE PROGRAMAS DE RADIO, EXCEPTO A TRAVÉS DE INTERNET"
partner_occupation812,51512,"TRANSMISIÓN DE PROGRAMAS DE TELEVISIÓN, EXCEPTO A TRAVÉS DE INTERNET"
partner_occupation813,51521,"PRODUCCIÓN DE PROGRAMACIÓN DE CANALES PARA SISTEMAS DE TELEVISIÓN POR CABLE O SATELITALES, EXCEPTO A TRAVÉS DE INTERNET"
partner_occupation814,51611,CREACIÓN Y DIFUSIÓN DE CONTENIDO EXCLUSIVAMENTE A TRAVÉS DE INTERNET
partner_occupation815,51711,"TELEFONÍA TRADICIONAL, TELEGRAFÍA Y OTRAS TELECOMUNICACIONES ALÁMBRICAS"
partner_occupation816,51721,"TELEFONÍA CELULAR Y OTRAS TELECOMUNICACIONES INALÁMBRICAS, EXCEPTO LOS SERVICIOS DE SATÉLITES"
partner_occupation817,51731,REVENTA DE SERVICIOS DE TELECOMUNICACIONES
partner_occupation818,51741,SERVICIOS DE SATÉLITES
partner_occupation819,51751,"DISTRIBUCIÓN POR SUSCRIPCIÓN DE PROGRAMAS DE TELEVISIÓN, EXCEPTO A TRAVÉS DE INTERNET"
partner_occupation820,51791,OTROS SERVICIOS DE TELECOMUNICACIONES
partner_occupation821,51811,PROVEEDORES DE ACCESO A INTERNET Y SERVICIOS DE BÚSQUEDA EN LA RED
partner_occupation822,51821,"PROCESAMIENTO ELECTRÓNICO DE INFORMACIÓN, HOSPEDAJE DE PÁGINAS WEB Y OTROS SERVICIOS RELACIONADOS"
partner_occupation823,51911,AGENCIAS NOTICIOSAS
partner_occupation824,51912,BIBLIOTECAS Y ARCHIVOS
partner_occupation825,51919,OTROS SERVICIOS DE SUMINISTRO DE INFORMACIÓN
partner_occupation826,52111,BANCA CENTRAL 
partner_occupation827,52211,BANCA MÚLTIPLE
partner_occupation828,52221,BANCA DE DESARROLLO
partner_occupation829,52222,FONDOS Y FIDEICOMISOS FINANCIEROS PARA EL DESARROLLO
partner_occupation830,52231,UNIONES DE CRÉDITO
partner_occupation831,52232,CAJAS DE AHORRO POPULAR
partner_occupation832,52239,OTRAS INSTITUCIONES DE AHORRO Y PRÉSTAMO
partner_occupation833,52241,ARRENDADORAS FINANCIERAS
partner_occupation834,52242,COMPAÑÍAS DE FACTORAJE FINANCIERO
partner_occupation835,52243,SOCIEDADES FINANCIERAS DE OBJETO LIMITADO
partner_occupation836,52244,COMPAÑÍAS DE AUTOFINANCIAMIENTO
partner_occupation837,52245,MONTEPÍOS
partner_occupation838,52249,OTRAS INSTITUCIONES DE INTERMEDIACIÓN CREDITICIA Y FINANCIERA NO BURSÁTIL
partner_occupation839,52251,SERVICIOS RELACIONADOS CON LA INTERMEDIACIÓN CREDITICIA
partner_occupation840,52311,CASAS DE BOLSA
partner_occupation841,52312,CASAS DE CAMBIO Y CENTROS CAMBIARIOS
partner_occupation842,52321,BOLSA DE VALORES
partner_occupation843,52391,SOCIEDADES DE INVERSIÓN
partner_occupation844,52392,ASESORÍA EN INVERSIONES
partner_occupation845,52399,OTROS SERVICIOS RELACIONADOS CON LA INTERMEDIACIÓN BURSÁTIL
partner_occupation846,52411,COMPAÑÍAS ESPECIALIZADAS EN SEGUROS DE VIDA
partner_occupation847,52412,COMPAÑÍAS DE SEGUROS NO ESPECIALIZADAS EN SEGUROS DE VIDA
partner_occupation848,52413,FONDOS DE ASEGURAMIENTO CAMPESINO
partner_occupation849,52414,COMPAÑÍAS AFIANZADORAS
partner_occupation850,52421,"AGENTES, AJUSTADORES Y GESTORES DE SEGUROS Y FIANZAS"
partner_occupation851,52422,ADMINISTRACIÓN DE CAJAS DE PENSIÓN Y DE SEGUROS INDEPENDIENTES
partner_occupation852,53111,ALQUILER SIN INTERMEDIACIÓN DE VIVIENDAS Y OTROS INMUEBLES
partner_occupation853,53121,INMOBILIARIAS Y CORREDORES DE BIENES RAÍCES
partner_occupation854,53131,SERVICIOS RELACIONADOS CON LOS SERVICIOS INMOBILIARIOS
partner_occupation855,53211,ALQUILER DE AUTOMÓVILES SIN CHOFER
partner_occupation856,53212,"ALQUILER DE CAMIONES DE CARGA, AUTOBUSES Y REMOLQUES SIN CHOFER"
partner_occupation857,53221,ALQUILER DE APARATOS ELÉCTRICOS Y ELECTRÓNICOS PARA EL HOGAR
partner_occupation858,53222,ALQUILER DE ROPA
partner_occupation859,53223,ALQUILER DE VIDEOCASETES Y DISCOS
partner_occupation860,53229,ALQUILER DE OTROS ARTÍCULOS PARA EL HOGAR
partner_occupation861,53231,CENTROS GENERALES DE ALQUILER
partner_occupation862,53241,"ALQUILER DE MAQUINARIA Y EQUIPO PARA CONSTRUCCIÓN, MINERÍA, ACTIVIDADES FORESTALES Y TRANSPORTE, EXCEPTO TERRESTRE"
partner_occupation863,53242,ALQUILER DE EQUIPO DE CÓMPUTO Y DE OTRAS MÁQUINAS Y MOBILIARIO DE OFICINA
partner_occupation864,53249,"ALQUILER DE OTRA MAQUINARIA Y EQUIPO INDUSTRIAL, COMERCIAL Y DE SERVICIOS"
partner_occupation865,53311,"SERVICIOS DE ALQUILER DE MARCAS REGISTRADAS, PATENTES Y FRANQUICIAS"
partner_occupation866,54111,BUFETES JURÍDICOS
partner_occupation867,54112,NOTARÍAS PÚBLICAS
partner_occupation868,54119,SERVICIOS DE APOYO PARA EFECTUAR TRÁMITES LEGALES
partner_occupation869,54121,"SERVICIOS DE CONTABILIDAD, AUDITORÍA Y SERVICIOS RELACIONADOS"
partner_occupation870,54131,SERVICIOS DE ARQUITECTURA
partner_occupation871,54132,SERVICIOS DE ARQUITECTURA DE PAISAJE Y URBANISMO
partner_occupation872,54133,SERVICIOS DE INGENIERÍA
partner_occupation873,54134,SERVICIOS DE DIBUJO
partner_occupation874,54135,SERVICIOS DE INSPECCIÓN DE EDIFICIOS
partner_occupation875,54136,SERVICIOS DE LEVANTAMIENTO GEOFÍSICO
partner_occupation876,54137,SERVICIOS DE ELABORACIÓN DE MAPAS
partner_occupation877,54138,LABORATORIOS DE PRUEBAS
partner_occupation878,54141,DISEÑO Y DECORACIÓN DE INTERIORES
partner_occupation879,54142,DISEÑO INDUSTRIAL
partner_occupation880,54143,DISEÑO GRÁFICO
partner_occupation881,54149,DISEÑO DE MODAS Y OTROS DISEÑOS ESPECIALIZADOS
partner_occupation882,54151,SERVICIOS DE CONSULTORÍA EN COMPUTACIÓN
partner_occupation883,54161,SERVICIOS DE CONSULTORÍA EN ADMINISTRACIÓN
partner_occupation884,54162,SERVICIOS DE CONSULTORÍA EN MEDIO AMBIENTE
partner_occupation885,54169,OTROS SERVICIOS DE CONSULTORÍA CIENTÍFICA Y TÉCNICA
partner_occupation886,54171,"SERVICIOS DE INVESTIGACIÓN Y DESARROLLO EN CIENCIAS FÍSICAS, DE LA VIDA E INGENIERÍA"
partner_occupation887,54172,SERVICIOS DE INVESTIGACIÓN Y DESARROLLO EN CIENCIAS SOCIALES Y HUMANIDADES
partner_occupation888,54181,AGENCIAS DE PUBLICIDAD
